high,low,open,close,volume,hour
146.91,146.31,146.31,146.85,626.5480550199999,20
146.93,146.1,146.91,146.1,227.29977598999994,21
146.33,145.66,146.12,146.32,1279.0189008799991,22
146.26,144.67,146.2,145.33,4877.543063020001,23
146.02,145.21,145.24,145.85,1178.0099826299997,0
146.3,145.71,145.79,146.01,1088.2131702799995,1
146.31,145.9,146.02,146.1,563.98165968,2
146.06,145.5,146.0,145.57,2964.9367894300008,3
147.13,145.19,145.56,146.83,4230.0380546,4
148.15,146.72,146.88,147.4,4656.3175523499995,5
147.7,147.01,147.32,147.02,3146.00050123,6
147.39,146.62,147.01,147.18,1831.1940211199994,7
147.25,146.72,147.21,146.99,823.6037556999995,8
147.15,146.82,146.95,146.91,1885.0980690399988,9
146.97,146.15,146.91,146.45,5080.757502029999,10
155.0,146.3,146.42,152.74,22999.249057709992,11
158.0,152.2,152.75,155.8,40978.908317819914,12
158.89,154.84,155.97,156.33,12873.850418170041,13
158.5,156.08,156.37,156.08,10452.090674460012,14
159.4,156.31,156.32,158.97,9978.502077790004,15
158.96,156.32,158.96,156.5,13021.86840558,16
157.99,156.45,156.58,157.64,5311.441895830004,17
157.72,157.16,157.63,157.5,3912.7430037900017,18
159.0,157.39,157.39,158.58,8150.165107580003,19
159.0,158.11,158.67,158.86,3159.73205591,20
163.83,158.75,158.87,163.47,15053.063405420004,21
166.62,163.04,163.5,163.61,20870.27226386003,22
164.38,162.54,163.69,162.9,6745.4253754099955,23
164.04,162.69,162.95,163.78,4403.30131685,0
164.75,163.18,164.0,163.89,2066.035937570001,1
164.31,163.04,163.9,163.77,2512.7116550299997,2
163.9,161.92,163.75,162.26,8053.895402479999,3
162.74,161.11,162.25,162.68,7766.511284670003,4
163.6,161.98,162.68,162.97,7982.068424870003,5
163.77,162.5,162.84,162.7,2011.6205979499994,6
162.97,160.6,162.97,161.2,6544.9040543,7
162.42,159.5,161.25,159.91,6364.280578290006,8
160.35,133.96,160.11,139.6,108678.69637636087,9
143.01,138.46,139.69,139.77,29303.741466769978,10
139.82,133.0,139.82,137.53,35049.44210602002,11
139.93,136.84,137.67,138.26,9850.033523730028,12
139.63,137.6,138.29,138.8,5043.153970849999,13
138.99,137.99,138.83,138.55,2513.9362479499982,14
139.91,138.28,138.48,139.25,5061.313534910002,15
141.1,137.91,139.28,138.98,15226.668219140014,16
139.34,135.35,138.87,137.5,13462.36098432,17
137.93,131.18,137.51,131.75,22815.593310379983,18
135.56,131.01,131.74,134.99,30260.54862993996,19
135.89,134.01,134.86,135.6,4933.385344660003,20
137.58,134.92,135.6,137.41,6436.752653800007,21
138.89,137.43,137.45,137.91,7995.3099802,22
138.96,137.5,137.91,138.59,2377.5470328799993,23
138.74,136.02,138.74,137.62,7771.636107250008,0
138.58,136.91,137.62,137.0,4162.839862980001,1
137.03,135.7,137.03,136.11,2132.664481519999,2
137.04,136.27,136.27,137.04,2696.879782090001,3
137.93,136.18,137.0,136.54,2672.1229618199986,4
137.28,134.25,136.59,136.22,6989.607799180018,5
136.69,136.1,136.11,136.14,1527.1325812299997,6
138.08,136.12,136.17,137.51,3925.3027875399976,7
137.95,137.29,137.52,137.59,1612.2744740899998,8
137.51,134.83,137.51,136.21,8592.45486890001,9
136.72,136.22,136.22,136.68,7483.544409230003,10
140.99,136.43,136.68,140.15,25604.83571489,11
140.25,137.86,139.89,138.21,15311.369627570035,12
141.04,138.4,138.47,140.35,11471.155511540039,13
140.54,139.0,140.39,139.15,5892.707598380001,14
139.6,134.65,139.28,137.3,23520.509274770015,15
137.3,135.7,137.3,135.73,11815.355670269997,16
138.7,135.76,135.78,138.06,7076.478898999999,17
138.53,137.19,138.16,137.54,1951.8044624099994,18
137.9,136.4,137.57,137.7,5656.249148200004,19
137.76,137.2,137.69,137.48,1017.70773676,20
138.04,137.0,137.5,137.24,5094.3909685499975,21
137.65,137.34,137.37,137.53,639.5123007099999,22
137.71,136.85,137.4,137.44,1234.43765736,23
137.51,135.23,137.24,136.36,9691.171876090002,0
136.54,134.88,136.37,135.73,4064.5929476299975,1
136.37,135.4,135.67,136.26,4027.9038206400005,2
136.31,135.51,136.18,135.77,1504.6505025400002,3
135.88,133.11,135.77,135.8,6813.63175461001,4
136.71,135.51,135.51,136.14,1317.1070593699992,5
136.39,135.22,136.18,135.32,1893.4646493000005,6
135.48,134.6,135.32,134.96,4960.87019503,7
135.4,134.01,134.7,135.1,1811.6182216299997,8
136.5,134.83,135.08,136.36,2237.007982000001,9
136.6,135.83,136.43,136.0,923.86080501,10
136.02,134.91,136.0,134.91,1059.4853759900002,11
135.39,133.2,134.85,135.07,7931.28144294001,12
135.64,134.11,135.16,134.39,3756.649711950001,13
135.12,134.26,134.39,134.68,1177.8278284900005,14
135.07,134.35,134.61,134.79,957.5591135199996,15
135.66,134.72,134.79,134.84,1779.0024430999997,16
136.2,134.79,134.88,135.69,1406.9610835600004,17
135.99,135.51,135.71,135.71,2511.462878789999,18
135.66,134.37,135.62,134.73,4193.3030149000015,19
134.97,134.27,134.86,134.41,1264.0594594200002,20
136.18,134.46,134.46,135.21,4418.83139688,21
135.52,135.08,135.37,135.08,171.15462833,22
135.7,135.09,135.09,135.31,1045.48216835,23
135.99,135.11,135.25,135.97,1099.3763410399995,0
135.93,135.6,135.84,135.61,807.32435912,1
137.93,135.6,135.6,137.53,7407.157582879995,2
138.7,137.59,137.65,137.62,7477.586246210001,3
137.93,137.46,137.63,137.49,1583.7031253700006,4
137.82,137.35,137.51,137.39,2551.1329462299973,5
137.86,137.3,137.36,137.86,1234.2085928800009,6
138.29,137.43,137.86,137.8,2053.9050428799997,7
139.95,137.68,137.74,139.1,5191.104063720001,8
139.1,135.6,139.1,137.11,7990.7758332400035,9
137.08,136.69,137.08,136.73,962.1749323600003,10
136.99,136.1,136.76,136.23,978.2616824600002,11
136.55,136.11,136.16,136.54,3341.6600878500003,12
136.82,135.53,136.55,135.53,2034.322852429998,13
135.75,134.5,135.53,135.13,4765.256032409999,14
135.18,126.5,135.03,128.61,44460.39385761004,15
131.13,128.1,128.65,130.89,14095.727603290006,16
131.7,130.05,130.77,131.7,5791.768421599998,17
134.8,131.5,131.58,134.11,17348.409766349996,18
135.88,133.53,134.22,135.56,13986.183762649987,19
137.3,135.68,135.79,136.55,8650.26827786,20
136.78,134.78,136.55,135.2,3709.8441773500017,21
135.8,135.0,135.19,135.55,4840.654554060003,22
136.2,135.47,135.55,135.87,3862.034738890001,23
136.67,135.95,135.95,136.39,3031.183579119999,0
136.29,135.19,136.27,135.26,3485.4361070799996,1
135.5,134.22,135.2,135.2,2133.435002539999,2
136.98,135.2,135.2,136.3,4305.008218749998,3
136.86,135.76,136.42,135.77,1087.9132944999994,4
136.31,135.65,135.75,135.96,581.1795715899999,5
136.97,135.97,135.97,136.48,1015.5658557200001,6
136.9,135.42,136.54,136.06,1853.3192073199998,7
136.16,135.65,136.15,135.99,941.3337122900001,8
136.66,135.96,136.02,136.44,1089.37142787,9
139.7,131.45,136.42,136.43,29776.700616069873,10
137.63,132.96,136.49,135.76,17495.131729810026,11
136.4,134.0,135.53,135.04,13551.540647130038,12
136.38,134.38,134.86,135.94,5554.462291499995,13
137.45,134.5,136.03,135.6,10248.373924800011,14
135.42,134.4,135.42,135.07,6545.215547950013,15
135.35,134.88,135.05,135.16,325.93839713999995,16
135.05,134.08,135.01,134.58,894.0005490800003,17
135.45,134.46,134.58,134.52,4508.396802920002,18
135.35,134.46,134.59,135.11,1571.3970819400015,19
135.2,134.68,135.1,135.15,665.3558769800004,20
135.15,134.95,135.14,135.01,361.3644229200002,21
135.78,135.0,135.01,135.54,1343.322792859999,22
135.69,135.18,135.56,135.49,574.5295953699999,23
136.02,135.49,135.49,135.59,2960.4170001300035,0
135.73,135.28,135.59,135.28,348.5361092199999,1
135.24,133.63,135.2,135.01,5424.2607242200065,2
135.32,134.77,135.14,135.18,772.3266841399997,3
135.81,135.18,135.18,135.36,1421.58931301,4
135.54,135.13,135.36,135.35,471.3820502900001,5
135.33,134.93,135.33,135.07,227.69306877999992,6
135.13,134.65,135.07,134.98,364.26273770999995,7
135.21,134.5,135.0,135.14,2868.9862824599995,8
135.17,134.9,135.12,135.15,7434.348486069997,9
135.68,135.08,135.15,135.5,1843.0832280300003,10
137.73,135.42,135.42,136.5,9830.210392540032,11
137.68,136.5,136.5,136.89,2261.9242265799985,12
136.93,135.77,136.88,136.26,3909.6400351299967,13
136.67,136.01,136.41,136.11,1966.9088941299997,14
136.2,135.8,136.07,135.8,2603.62576881,15
136.16,135.72,135.84,136.16,2525.4172027199993,16
136.55,134.22,136.19,135.4,5251.761932510004,17
135.48,134.45,135.25,134.79,2310.73224375,18
135.42,134.58,134.78,135.18,2390.1622844199965,19
135.26,134.96,135.03,135.0,1778.4693547899997,20
135.0,134.68,134.97,134.89,1759.630095549997,21
135.11,134.73,134.91,134.81,960.2070485300005,22
134.82,132.0,134.8,134.15,7959.038319130008,23
134.15,133.52,133.94,133.61,334.19103999999993,0
133.86,133.3,133.56,133.49,1271.1200778599998,1
133.52,131.32,133.46,132.13,5183.610870290001,2
132.4,129.13,132.1,132.12,17873.225286850033,3
132.57,131.5,132.09,131.84,2105.95107509,4
132.64,131.59,131.85,132.58,1489.79122435,5
134.0,132.51,132.51,133.54,1622.6321542200003,6
133.32,132.69,133.31,133.0,1536.9807689700008,7
133.5,132.26,133.0,132.5,905.5142510400002,8
132.91,132.09,132.3,132.72,1806.2145535300006,9
132.7,131.7,132.61,131.74,3007.103635019999,10
132.67,130.24,131.74,131.14,4939.301138280003,11
131.68,130.37,131.14,130.46,1727.6085894299983,12
131.62,130.21,130.31,131.15,2881.7468711600004,13
132.66,131.05,131.2,132.34,3004.130661919999,14
132.52,131.81,132.49,131.93,2649.7822702899994,15
132.62,131.86,132.02,132.53,2157.046829259999,16
132.53,131.3,132.53,131.65,790.8167482299991,17
132.35,131.75,131.75,132.23,1404.4332293899997,18
134.77,132.33,132.33,134.0,7257.525002619999,19
134.12,133.3,133.99,133.64,1724.3590827700002,20
133.91,132.56,133.63,133.08,3299.809778419998,21
133.23,132.9,133.06,133.07,1108.1672533099975,22
133.5,132.87,133.18,132.96,547.4053549800001,23
133.2,133.0,133.0,133.18,410.30452424999993,0
133.72,133.07,133.2,133.12,850.3853164699995,1
133.51,133.04,133.12,133.4,619.39791996,2
133.97,132.88,133.28,133.08,188.59643403000004,3
133.37,132.98,133.03,133.33,488.9151902500002,4
133.33,133.12,133.29,133.2,839.4644538600013,5
133.92,133.06,133.21,133.17,1573.4950611399977,6
133.23,132.95,133.17,133.07,663.3514892699999,7
133.06,130.83,133.06,132.31,7187.000818270002,8
132.32,131.42,132.26,131.42,2578.5500315599984,9
131.72,130.2,131.44,130.79,4975.134530929999,10
131.68,130.0,130.79,131.24,7936.962234949996,11
131.7,131.0,131.08,131.0,1479.0931943299993,12
131.13,130.7,131.0,130.95,1068.7294770599988,13
130.95,130.07,130.95,130.52,2171.311965369995,14
131.2,130.57,130.6,131.16,1422.2901686000014,15
131.12,130.61,131.09,130.76,688.0553728399996,16
130.88,130.14,130.67,130.47,1595.927317149998,17
130.53,127.0,130.47,129.81,14765.115788800018,18
130.38,129.24,129.81,130.21,3920.370160049998,19
130.33,129.09,130.17,129.76,2031.682774789999,20
129.74,128.04,129.74,128.23,3505.5691043400006,21
128.66,126.82,128.09,128.19,14733.338799330031,22
128.28,125.68,128.2,126.9,12840.99652529999,23
127.27,125.5,126.89,127.01,7540.5756377100115,0
127.32,126.33,126.91,127.0,3943.6531301599985,1
127.32,126.43,127.0,126.54,2187.0268222500017,2
126.7,125.0,126.47,125.54,4662.359124810005,3
126.12,124.57,125.55,124.63,9510.080420670014,4
124.99,122.55,124.6,124.12,13524.085975959999,5
125.64,123.74,124.12,124.33,5528.223415010011,6
124.85,123.84,124.34,123.98,4005.5045432899997,7
125.52,123.53,123.98,125.03,9746.101526290002,8
125.6,124.84,125.02,125.49,2107.6760953799962,9
126.4,125.3,125.41,125.39,4176.645931920006,10
125.95,125.25,125.39,125.44,1823.9600281100018,11
125.99,125.41,125.44,125.64,894.7946550100002,12
125.7,124.89,125.63,124.95,3210.9263513399997,13
125.36,124.53,124.98,125.15,3679.747616699997,14
127.1,125.16,125.22,126.0,10593.226481160033,15
126.16,125.2,125.93,125.38,3254.8980557300024,16
126.0,124.66,125.37,124.66,7196.57098081,17
125.23,124.09,124.75,125.18,2805.2241206299964,18
125.87,125.12,125.18,125.52,1640.11752561,19
126.0,124.9,125.52,125.1,2383.127875020001,20
125.2,124.75,125.1,125.0,3829.743419599997,21
125.58,125.0,125.0,125.26,1918.4385222099988,22
126.0,125.27,125.32,125.75,6404.000474000003,23
126.41,125.55,125.81,125.66,2149.2623681600003,0
126.74,125.74,125.74,126.23,2173.662836369998,1
127.9,126.3,126.36,127.05,4866.454572089995,2
128.22,126.68,127.15,128.22,6614.866914330001,3
128.39,127.39,128.23,127.61,5937.116438200003,4
127.86,127.1,127.62,127.5,3853.0637341100005,5
127.9,127.12,127.58,127.62,1531.2718531499995,6
128.69,127.62,127.62,128.13,3536.456821180001,7
135.33,127.99,128.16,134.19,31790.77375550981,8
134.53,132.26,134.29,133.07,9147.702047590014,9
134.23,132.91,133.13,133.61,10815.439176260008,10
137.64,133.54,133.54,135.74,25868.223319640118,11
136.53,135.12,135.6,136.1,6315.743145780001,12
136.5,135.09,136.13,135.77,2848.333432739997,13
136.72,135.7,135.78,136.39,6390.330127400002,14
136.61,135.0,136.37,135.29,6591.467530729986,15
135.44,133.68,135.24,135.07,7798.552637870003,16
135.5,134.55,135.16,134.89,3150.3372744600006,17
136.5,134.85,134.99,136.49,7392.642531129999,18
139.0,132.49,136.49,135.36,34263.91013256004,19
135.86,134.26,135.39,135.15,5293.25616055,20
135.72,135.09,135.13,135.62,230.57321606000002,21
135.76,134.51,135.7,134.84,2638.7515112899996,22
135.17,134.0,134.82,134.87,1356.1845380700001,23
135.79,134.92,134.94,134.92,1317.4319096699999,0
136.95,134.83,135.06,136.87,6468.694641790003,1
137.31,136.2,136.7,136.73,3820.4502492000006,2
136.8,135.64,136.72,136.29,1954.5502668500014,3
137.37,135.83,135.87,137.03,4054.5410936199987,4
140.61,136.53,137.02,136.95,18701.195350759957,5
138.38,137.04,137.04,138.35,2398.2459566699986,6
138.38,137.25,138.37,137.34,2786.74506527,7
137.58,136.14,137.51,136.46,15981.819614960006,8
136.7,134.66,136.46,136.08,7292.997107710001,9
137.62,136.26,136.4,137.43,2705.942047799999,10
137.53,136.25,137.47,137.32,4339.617064589997,11
137.43,136.36,137.32,136.57,618.9847689000001,12
136.65,135.71,136.57,136.65,1966.02886536,13
137.35,136.21,136.65,136.43,5901.650936519998,14
136.51,136.11,136.42,136.11,606.8073722600001,15
136.89,135.49,136.11,136.34,3113.6369739699976,16
137.22,136.13,136.51,137.1,2317.1966965099996,17
137.5,136.9,137.1,136.92,3966.17464074,18
138.36,136.3,137.0,137.86,7001.804464640004,19
138.52,137.42,137.78,137.99,2748.6745991299995,20
138.31,137.71,138.0,138.27,1730.7125145999994,21
139.0,137.73,138.24,138.52,3373.306757780001,22
139.86,138.3,138.52,138.98,3764.79777432,23
139.19,136.48,138.96,137.31,4706.307842410009,0
137.38,136.29,137.22,137.23,1404.7071432599994,1
137.51,137.03,137.2,137.49,668.7703306399998,2
137.58,136.25,137.49,136.32,2960.9303763899993,3
136.66,135.64,136.35,136.25,3702.9287456399993,4
136.26,133.63,136.26,135.7,9244.116625620001,5
136.04,135.7,135.7,136.04,4069.6204388799997,6
137.67,135.48,136.04,137.0,3705.4984321399993,7
137.56,136.35,137.0,136.46,3541.2340430400022,8
137.14,135.4,136.6,136.95,5997.119040499999,9
137.69,136.13,136.9,136.13,2761.390577900003,10
137.0,136.04,136.04,137.0,3289.1484007499994,11
137.42,136.34,136.83,136.52,5441.7744991599975,12
137.04,136.28,136.51,136.89,1439.9151326700003,13
137.4,136.75,136.98,136.95,5956.836466929998,14
137.17,136.64,136.99,137.05,591.28965795,15
137.65,136.7,137.19,137.45,4101.805859550001,16
138.0,136.72,137.51,136.84,4450.612320819999,17
136.99,135.75,136.99,136.19,2891.8900266399974,18
136.7,135.29,136.11,136.24,2555.942380510001,19
136.48,135.3,136.33,135.62,1405.65184688,20
135.92,135.44,135.47,135.57,1055.1885420699996,21
135.7,134.62,135.57,135.04,4175.28177437,22
136.22,135.04,135.04,135.95,1722.8776456600006,23
136.6,135.87,135.95,136.47,2422.64361723,0
137.49,136.06,136.35,136.38,3004.720637560001,1
136.31,135.16,136.31,135.41,3568.1338179999943,2
136.18,135.18,135.4,135.31,3211.9118713899998,3
135.47,134.43,135.35,135.47,1556.0756581100002,4
136.06,135.33,135.36,136.06,764.9854705000004,5
136.07,135.24,136.06,135.43,1923.6006633000006,6
135.52,134.9,135.48,135.49,1941.9876164199973,7
136.18,135.41,135.49,135.9,3213.65021325,8
137.0,135.98,136.14,136.53,3063.2539350800002,9
136.64,136.19,136.56,136.37,973.7128790099998,10
136.79,136.04,136.37,136.24,2262.492739729999,11
136.26,135.92,136.02,136.18,453.92363239999986,12
136.27,135.85,136.2,136.05,1082.0753466499998,13
137.6,135.81,136.0,137.6,6157.013342820003,14
138.79,136.74,137.59,137.26,8665.711803759992,15
137.32,135.51,137.27,135.51,3051.421416129999,16
135.52,129.39,135.51,132.1,34249.09376311004,17
132.86,131.47,132.06,132.74,3812.534012250002,18
133.76,131.86,132.56,133.17,3755.9421090899973,19
134.04,133.32,133.33,133.63,2229.7057823299983,20
133.7,132.82,133.43,133.68,1189.2042581299966,21
133.7,133.36,133.64,133.6,746.95206762,22
133.69,133.37,133.6,133.61,1029.7814229,23
134.46,133.64,133.68,134.29,2530.084938770001,0
136.99,134.38,134.38,136.59,9179.870694809988,1
137.48,135.79,136.6,136.35,4605.916407129998,2
136.83,136.21,136.31,136.65,1639.6818073599993,3
138.27,136.83,136.83,136.98,5256.837605019995,4
137.49,136.22,137.0,136.23,2330.6125287899986,5
137.22,136.22,136.26,136.56,960.3400914700002,6
137.18,136.55,136.55,137.03,1654.4007055299999,7
138.0,135.54,137.1,136.27,4664.637975349996,8
137.3,135.97,136.15,137.03,3122.0722681399984,9
137.81,136.39,137.03,136.78,2844.4584863900013,10
137.36,135.27,136.86,135.63,3325.2101780799985,11
135.9,134.54,135.64,135.59,5180.166874810001,12
136.83,135.58,135.58,136.38,1457.9932166900003,13
136.54,136.2,136.38,136.35,349.72301661,14
136.4,135.58,136.34,135.88,1422.16414863,15
136.0,135.58,135.89,135.78,688.11032845,16
136.1,135.26,135.77,135.9,718.5626801999996,17
136.46,135.9,135.9,136.41,858.6056534800018,18
136.47,136.03,136.45,136.24,1166.5302516999966,19
136.83,136.06,136.18,136.58,747.1210242899994,20
136.62,135.88,136.59,135.89,1023.8602523299992,21
135.88,135.54,135.87,135.64,986.3997509300004,22
135.7,134.57,135.7,135.48,2965.1116775300006,23
135.64,135.0,135.47,135.14,1259.9732498100002,0
135.26,133.3,135.26,134.54,6641.830781369998,1
134.38,133.31,134.38,134.22,1719.5028784600004,3
135.0,134.11,134.22,134.73,1963.2205776199996,4
134.98,134.39,134.65,134.46,475.9237742700001,5
134.96,134.39,134.39,134.64,258.35546121000004,6
134.99,134.49,134.49,134.77,268.2485159299997,7
135.5,134.52,134.77,134.95,3510.6517973499986,8
134.87,134.0,134.74,134.05,1160.8206516200003,9
134.9,134.16,134.16,134.83,215.70864346,10
135.03,134.56,134.89,134.56,608.7471701900001,11
134.66,133.95,134.46,134.29,1537.0478722599992,12
134.78,134.18,134.18,134.4,364.7655036400001,13
134.44,133.91,134.39,133.99,7481.396635610005,14
133.98,133.38,133.89,133.9,2122.5352708199985,15
134.81,133.86,133.86,134.81,2145.9209507999994,16
135.61,134.78,134.78,135.15,2597.0419585799987,17
135.6,134.89,135.16,135.45,724.3877594,18
135.6,134.6,135.44,134.67,1223.4226072599997,19
135.44,134.64,134.82,134.9,1945.26820771,20
135.34,134.8,134.88,135.14,1087.14736568,21
135.59,135.03,135.15,135.25,1887.6806875799996,22
135.43,135.02,135.19,135.03,2249.4023347299994,23
135.24,134.67,135.19,134.7,2978.1096112099985,0
134.72,132.18,134.51,133.12,8765.26721242,1
133.48,132.35,133.21,133.4,5439.696894890001,2
133.58,132.81,133.39,132.81,883.8014635399998,3
133.37,132.55,132.83,132.55,1239.5190359700005,4
133.33,131.9,132.65,133.28,3631.50128203,5
133.29,131.54,133.29,131.54,6534.360881020005,6
132.22,131.25,131.78,131.41,4792.674330910004,7
132.11,130.45,131.48,130.94,8045.423810560004,8
131.97,130.61,130.93,131.81,2071.02144584,9
131.76,130.8,131.76,131.22,1908.2936115000005,10
131.6,130.8,131.3,131.05,2174.6499432400014,11
131.97,130.9,131.03,131.67,2086.48186834,12
132.12,131.6,131.66,131.6,2676.070881160001,13
132.46,131.6,131.6,132.07,2032.865214659994,14
132.09,130.85,132.06,131.03,1985.1341752200003,15
132.05,130.98,131.02,132.03,1978.62023417,16
132.8,132.0,132.0,132.58,2608.704719229999,17
133.57,132.5,132.71,132.5,2648.25538477,18
132.76,131.39,132.51,131.8,3431.191365059998,19
132.68,131.6,131.87,131.6,2592.3107718000006,20
131.78,130.9,131.5,131.18,1586.4018878500005,21
131.08,129.25,131.08,130.01,9339.071100410027,22
130.09,129.25,130.01,129.25,2913.4480929199985,23
129.63,127.45,129.27,129.26,6716.716117469993,0
130.0,129.27,129.4,129.27,924.1350432500005,1
129.75,129.25,129.28,129.5,826.637556530001,2
130.02,129.5,129.5,129.99,635.1802568299998,3
134.4,129.77,130.0,133.1,12802.140678980055,4
133.82,132.76,133.09,132.96,3315.0453991499994,5
133.78,132.71,133.23,132.93,5741.1820621800025,6
133.46,132.95,132.95,132.99,964.1037899000006,7
133.68,132.92,132.97,133.64,1840.2076636500015,8
133.83,132.51,133.66,132.97,1794.1457810900001,9
132.97,132.29,132.97,132.82,1553.5387601,10
132.89,131.92,132.85,132.24,4832.997059400002,11
132.56,131.78,132.23,132.55,2516.1522495100003,12
132.49,131.81,132.46,131.81,1569.5838733399994,13
132.17,131.35,131.89,131.5,1972.050505580001,14
131.7,130.91,131.5,131.7,4792.378121589998,15
132.91,131.72,131.72,132.9,5357.931646379998,16
133.14,132.13,132.92,132.13,4465.0006430500025,17
132.86,132.12,132.14,132.86,977.04592044,18
133.39,132.01,132.81,132.91,3778.8646994600012,19
132.8,132.24,132.66,132.78,917.3370239500001,20
132.71,131.81,132.71,132.21,833.2026501900003,21
132.17,131.84,132.17,132.1,480.37851926,22
132.57,131.65,131.92,132.13,1542.9655468500002,23
132.36,131.79,132.19,132.0,677.1822659999996,0
132.2,131.65,132.01,131.66,946.7994038599999,1
131.67,130.55,131.65,131.06,1586.2091752600002,2
131.82,130.88,131.1,131.79,3413.7541632599987,3
131.82,131.23,131.79,131.34,853.63920109,4
131.54,130.66,131.3,130.92,1544.18366217,5
131.04,130.18,130.97,130.79,1295.5262436100004,6
131.2,130.76,130.89,130.76,1157.273963080001,7
132.0,130.81,130.97,132.0,1476.5289966099997,8
132.7,131.62,131.86,131.62,2602.7191766999986,9
132.13,130.95,131.67,131.02,1543.9594667599981,10
131.48,130.58,131.04,131.34,1680.227223780001,11
131.52,130.93,131.38,131.1,1642.9756326800007,12
131.21,130.68,131.0,131.05,1083.42658961,13
131.37,131.09,131.09,131.27,578.5701664100002,14
131.41,131.18,131.27,131.3,616.2032303799999,15
131.42,131.07,131.18,131.23,716.4507435300006,16
131.22,130.55,131.22,130.75,1059.3751930399999,17
131.19,130.75,130.75,131.19,1116.3955957699995,18
131.42,130.66,131.15,131.26,794.8625395,19
131.7,130.9,131.26,131.7,3169.7775263,20
131.73,131.13,131.66,131.59,483.24859906000006,21
131.92,131.5,131.65,131.68,402.92483497999837,22
131.64,131.03,131.64,131.15,680.07019019,23
131.63,131.15,131.15,131.6,534.0011524100001,0
131.64,131.2,131.55,131.23,2187.8840387100004,1
131.38,130.74,131.2,131.17,3515.9697493099998,2
131.31,130.56,131.19,130.7,2635.747534530001,3
131.1,130.7,130.73,131.1,375.2446544799997,4
131.47,130.89,131.12,130.99,2986.9932718399964,5
131.35,130.88,130.93,131.12,649.636528819999,6
131.29,130.63,131.11,130.68,2280.698004879999,7
131.26,129.64,130.74,130.98,4063.980395710001,8
131.1,130.68,130.94,131.04,906.9215758700003,9
136.25,128.0,130.98,131.36,42124.44790982007,10
132.11,131.08,131.5,131.4,6282.509065600003,11
131.71,130.94,131.31,131.24,2249.0289945299965,12
131.76,130.97,131.19,131.64,2489.442630260001,13
131.68,131.16,131.68,131.38,939.12526095,14
131.44,131.17,131.29,131.41,1743.0671463199997,15
131.49,131.22,131.31,131.34,1538.5332173499999,16
131.5,131.18,131.34,131.5,1387.7462954099994,17
131.52,131.22,131.41,131.38,838.7855379400004,18
131.41,131.17,131.3,131.36,2101.928739350001,19
132.95,131.36,131.36,132.44,3773.079584579995,20
133.34,132.45,132.5,132.72,4179.672880020002,21
132.81,131.99,132.7,132.0,8394.225558380003,22
132.38,132.05,132.19,132.3,434.1064779200003,23
132.78,132.29,132.29,132.5,900.2384681200002,0
132.82,132.4,132.57,132.66,935.17147317,1
133.05,132.42,132.62,132.51,1056.77337077,2
132.71,132.36,132.71,132.56,202.48998227000004,3
132.82,132.35,132.6,132.35,1056.08719468,4
132.83,132.31,132.42,132.8,988.7632209299999,5
133.63,132.49,132.8,133.05,4252.0451411799995,6
135.0,132.57,132.8,134.0,6323.29129532999,7
134.58,133.24,134.01,133.61,5431.888007989999,8
133.9,133.57,133.63,133.71,2691.333196359999,9
135.0,133.7,133.7,134.25,7197.935653260005,10
136.65,134.28,134.28,136.1,8288.228691310027,11
136.9,134.91,136.11,135.81,11965.362100850009,12
136.5,135.8,135.8,136.33,1426.6313518799998,13
136.33,135.61,136.33,136.02,1949.3091104900013,14
136.2,135.76,136.02,136.18,614.2173161499998,15
136.44,135.78,136.19,135.94,2462.521153059998,16
135.93,135.06,135.92,135.6,1199.294244019998,17
135.74,134.79,135.6,135.11,1093.4971334199997,18
135.91,134.97,134.98,135.89,1813.85043756,19
137.37,135.83,135.91,137.37,3826.437357880002,20
139.0,136.27,137.16,138.52,13486.666450860015,21
138.65,137.73,138.51,137.93,3457.2396416999977,22
139.23,137.82,138.03,138.75,3046.2397306499984,23
143.75,138.5,138.75,142.25,25879.894394560073,0
143.55,141.73,142.37,141.8,12416.317517550013,1
142.18,141.01,141.78,141.55,4085.4757672099972,2
142.34,140.93,141.68,141.05,1876.9757723099997,3
141.48,140.56,141.04,141.02,3515.9726773100006,4
141.88,140.74,140.98,141.81,4267.553486960001,5
142.23,141.55,141.73,141.56,4116.303842189998,6
141.89,140.93,141.57,141.72,3542.34404985,7
141.76,137.78,141.7,139.06,12999.956501279994,8
139.99,139.03,139.03,139.88,2146.6520009899978,9
140.28,139.5,139.76,139.99,8082.26994464,10
139.99,139.35,139.99,139.55,2246.12091579,11
140.88,139.53,139.62,140.41,2720.1576171700012,12
140.72,140.21,140.42,140.27,3892.682884529999,13
140.25,139.54,140.25,139.79,694.9780136400002,14
139.97,139.1,139.79,139.46,1617.4497589899995,15
139.63,139.1,139.55,139.6,886.7246715399998,16
140.58,139.57,139.59,140.48,1094.8612332199996,17
140.63,140.18,140.49,140.63,1553.00540973,18
140.63,140.4,140.63,140.4,1141.90150147,19
140.4,136.27,140.39,138.02,15730.743460949974,20
138.5,137.99,138.01,138.04,2165.48909712,21
138.0,136.51,138.0,136.82,5955.67462334,22
137.48,136.84,136.92,137.19,1519.4237562199999,23
137.28,136.58,137.15,137.01,1298.5163233899993,0
137.67,136.91,137.01,137.59,1232.4832123799997,1
137.96,137.45,137.65,137.95,656.3598099600001,2
